FlightDate,Year,Month,DayOfWeek,Reporting_Airline,Origin,Dest,CRSDepTime,CRSArrTime,CRSElapsedTime,Distance,ArrDel15,Cancelled,Diverted,DepDelay,ArrDelay
2023-04-04,2023,4,2,DL,SEA,JFK,1456,1852,236,1848.8,1.0,0,0,14.7,26.9
2023-05-27,2023,5,6,B6,BOS,ATL,1933,2036,63,410.4,1.0,0,0,8.6,16.2
2023-04-14,2023,4,5,AS,DEN,SFO,1113,1543,270,1764.1,1.0,0,0,0.3,9.2
2023-11-21,2023,11,2,UA,BOS,SEA,1306,1726,260,1773.4,0.0,0,0,-4.7,-9.3
2023-04-29,2023,4,6,DL,JFK,MIA,945,1401,256,1693.6,,1,0,,
2023-12-04,2023,12,1,UA,ATL,LAX,725,1141,256,1910.3,0.0,0,0,3.1,4.2
2023-12-08,2023,12,5,UA,DEN,LAX,1343,1637,174,1377.5,0.0,0,0,-7.4,-8.9
2023-02-02,2023,2,4,UA,DFW,SEA,2211,2336,85,566.7,0.0,0,0,-5.9,4.8
2023-08-12,2023,8,6,B6,DFW,DEN,2000,2130,90,663.4,1.0,0,0,14.1,16.9
2023-09-10,2023,9,7,WN,SFO,ORD,801,1354,353,2354.7,0.0,0,0,5.9,-13.9
2023-02-17,2023,2,5,AS,BOS,DFW,1755,2122,207,1369.7,0.0,0,0,-11.0,-4.7
2023-08-06,2023,8,7,B6,SEA,BOS,607,818,131,870.0,0.0,0,0,-7.0,-23.8
2023-12-19,2023,12,2,WN,DEN,MIA,1639,2129,290,2202.9,0.0,0,0,8.2,15.2
2023-12-18,2023,12,1,WN,MIA,ATL,1938,2208,150,1129.9,,1,0,,
2023-04-13,2023,4,4,AA,MIA,SEA,740,1026,166,1079.3,1.0,0,0,-18.6,-14.8
2023-11-17,2023,11,5,DL,MIA,ATL,1725,1915,110,762.8,0.0,0,0,1.9,8.6
2023-08-02,2023,8,3,AA,ATL,SEA,633,1013,220,1632.3,0.0,0,0,-8.5,-10.2
2023-10-01,2023,10,7,UA,DFW,LAX,718,1146,268,1991.2,0.0,0,0,-1.8,-6.1
2023-03-05,2023,3,7,AA,DEN,DFW,1704,2255,351,2543.1,0.0,0,0,-11.9,-10.1
2023-12-27,2023,12,3,AA,LAX,ATL,620,1204,344,2734.1,0.0,0,0,2.7,7.6
2023-09-27,2023,9,3,AA,JFK,MIA,1318,1753,275,2019.3,0.0,0,0,-5.5,14.0
2023-06-30,2023,6,5,WN,LAX,DFW,1355,1818,263,1890.2,0.0,0,0,3.2,7.1
2023-03-17,2023,3,5,B6,SEA,DFW,1405,1750,225,1530.5,0.0,0,0,-2.5,1.9
2023-03-30,2023,3,4,WN,BOS,MIA,1156,1731,335,2182.7,0.0,0,0,-1.5,3.7
2023-11-08,2023,11,3,B6,MIA,SEA,800,1330,330,2485.5,0.0,0,0,3.1,-4.0
2023-08-07,2023,8,1,DL,SFO,ORD,1018,1318,180,1330.0,0.0,0,0,-3.8,9.3
2023-09-29,2023,9,5,B6,DEN,ATL,1855,2030,95,744.3,0.0,0,0,3.0,2.5
2023-11-24,2023,11,5,UA,JFK,ORD,1931,2254,203,1614.1,0.0,0,0,1.1,-6.1
2023-09-09,2023,9,6,B6,ORD,BOS,1515,1750,155,1151.4,0.0,0,0,-10.1,-6.5
2023-12-04,2023,12,1,AA,ATL,ORD,1518,2015,297,2358.2,0.0,0,0,0.7,-7.2
2023-05-01,2023,5,1,UA,MIA,DFW,2156,145,229,1523.0,1.0,0,0,-3.1,9.2
2023-07-17,2023,7,1,WN,MIA,ATL,540,644,64,453.3,1.0,0,0,34.2,36.1
2023-11-19,2023,11,7,UA,MIA,SFO,2148,59,191,1281.0,0.0,0,0,-9.0,-30.1
2023-09-06,2023,9,3,WN,DFW,BOS,1338,1701,203,1614.9,1.0,0,0,24.5,14.9
2023-02-17,2023,2,5,B6,SEA,DEN,700,1215,315,2188.4,0.0,0,0,-4.9,9.3
2023-01-11,2023,1,3,WN,SEA,DFW,1730,2113,223,1743.2,1.0,0,0,-13.1,-5.8
2023-05-18,2023,5,4,AA,DEN,JFK,1007,1339,212,1605.1,0.0,0,0,-1.2,1.0
2023-07-14,2023,7,5,B6,BOS,LAX,2247,321,274,2009.9,1.0,0,0,25.3,26.5
2023-07-03,2023,7,1,DL,LAX,JFK,1053,1541,288,2089.4,0.0,0,0,-4.3,-10.6
2023-11-21,2023,11,2,AS,BOS,ORD,1437,1955,318,2096.2,1.0,0,0,7.2,7.2
2023-12-22,2023,12,5,UA,BOS,DEN,1009,1134,85,603.1,0.0,0,0,-4.1,3.1
2023-10-11,2023,10,3,B6,SFO,ATL,2113,109,236,1665.9,0.0,0,0,0.3,8.9
2023-04-17,2023,4,1,UA,ATL,SEA,859,1221,202,1511.2,0.0,0,0,-4.1,-4.5
2023-01-17,2023,1,2,AA,MIA,SEA,1003,1107,64,456.8,0.0,0,0,-4.2,-16.0
2023-11-04,2023,11,6,AS,MIA,SEA,1757,1926,89,634.6,1.0,0,0,22.8,23.4
2023-11-08,2023,11,3,DL,LAX,MIA,823,1341,318,2491.2,0.0,0,0,-4.4,-0.9
2023-09-04,2023,9,1,UA,MIA,LAX,802,1217,255,1706.2,1.0,0,0,32.0,26.6
2023-06-10,2023,6,6,DL,ATL,SFO,1019,1519,300,2132.1,1.0,0,0,9.8,21.1
2023-03-23,2023,3,4,B6,LAX,ATL,1747,2025,158,1040.5,0.0,0,0,-0.6,0.4
2023-07-28,2023,7,5,DL,ORD,DEN,1325,1839,314,2400.6,1.0,0,0,30.2,30.3
2023-10-13,2023,10,5,B6,LAX,ATL,1509,1907,238,1770.7,0.0,0,0,-6.7,-2.6
2023-10-24,2023,10,2,B6,DEN,LAX,1511,1837,206,1376.3,0.0,0,0,2.3,0.2
2023-10-19,2023,10,4,UA,SEA,JFK,912,1126,134,995.4,1.0,0,0,18.2,12.6
2023-06-05,2023,6,1,DL,ORD,SEA,1842,2349,307,2013.7,0.0,0,0,-0.4,10.0
2023-09-25,2023,9,1,AA,SFO,LAX,814,1355,341,2496.1,0.0,0,0,1.1,4.2
2023-01-26,2023,1,4,B6,BOS,LAX,956,1215,139,960.1,0.0,0,0,-1.8,-14.8
2023-10-03,2023,10,2,UA,DEN,ATL,1329,1804,275,2152.0,0.0,0,0,-6.5,-7.1
2023-04-06,2023,4,4,WN,ATL,ORD,1405,1606,121,912.5,1.0,0,0,39.8,35.6
2023-03-13,2023,3,1,B6,DFW,SEA,1427,1723,176,1378.8,0.0,0,0,-7.5,0.4
2023-10-26,2023,10,4,AA,SFO,BOS,745,1247,302,2259.1,0.0,0,0,11.1,3.3
2023-02-25,2023,2,6,AS,ATL,ORD,2205,359,354,2815.6,1.0,0,0,17.4,28.0
2023-11-03,2023,11,5,WN,SFO,DEN,1649,2007,198,1522.5,0.0,0,0,-3.0,-0.2
2023-09-13,2023,9,3,B6,DFW,LAX,1256,1643,227,1783.6,0.0,0,0,-2.9,11.2
2023-09-20,2023,9,3,AA,MIA,LAX,903,1336,273,2031.4,0.0,0,0,-1.1,8.8
2023-04-02,2023,4,7,B6,ORD,LAX,2117,222,305,2039.2,0.0,0,0,-3.2,-3.0
2023-10-09,2023,10,1,AA,DFW,BOS,1637,2009,212,1461.0,1.0,0,0,15.7,17.7
2023-03-31,2023,3,5,AA,MIA,JFK,2213,58,165,1158.5,1.0,0,0,27.5,27.9
2023-02-01,2023,2,3,B6,DEN,LAX,651,1144,293,2269.5,0.0,0,0,-0.4,5.9
2023-03-23,2023,3,4,AA,SFO,JFK,1230,1713,283,2229.5,1.0,0,0,26.5,47.0
2023-04-14,2023,4,5,AS,SEA,LAX,547,754,127,919.4,0.0,0,0,-14.9,-12.9
2023-04-04,2023,4,2,UA,ATL,SEA,1939,134,355,2614.6,0.0,0,0,-5.1,-1.9
2023-09-08,2023,9,5,AA,DEN,DFW,2149,2303,74,589.7,,0,1,,
2023-09-24,2023,9,7,AS,SFO,DEN,1607,2103,296,2071.6,0.0,0,0,-5.7,-0.2
2023-09-30,2023,9,6,AS,DEN,MIA,733,1046,193,1265.7,0.0,0,0,-10.8,-5.6
2023-03-04,2023,3,6,B6,LAX,ORD,657,823,86,634.2,0.0,0,0,-1.0,15.9
2023-05-29,2023,5,1,WN,SFO,MIA,2155,204,249,1791.3,0.0,0,0,1.6,-2.3
2023-09-06,2023,9,3,AA,LAX,BOS,1804,2107,183,1446.6,1.0,0,0,20.8,20.7
2023-02-14,2023,2,2,AA,MIA,DEN,1954,2238,164,1193.9,1.0,0,0,41.9,40.9
2023-01-30,2023,1,1,AS,SFO,DFW,1806,2342,336,2340.0,0.0,0,0,-14.0,-26.9
2023-09-10,2023,9,7,B6,LAX,BOS,607,1105,298,2091.5,0.0,0,0,-0.3,15.9
2023-09-26,2023,9,2,AA,SFO,DFW,1156,1453,177,1280.5,0.0,0,0,-1.9,-12.8
2023-09-14,2023,9,4,UA,MIA,SEA,640,923,163,1103.6,1.0,0,0,28.4,40.6
2023-01-01,2023,1,7,AA,DEN,BOS,2213,119,186,1265.1,0.0,0,0,-2.6,-0.3
2023-01-04,2023,1,3,DL,ORD,ATL,1538,2101,323,2207.7,1.0,0,0,12.1,29.5
2023-06-05,2023,6,1,AS,SEA,DEN,603,801,118,804.2,0.0,0,0,-3.5,-9.7
2023-11-13,2023,11,1,AA,DEN,MIA,1737,1843,66,452.5,0.0,0,0,-1.1,4.1
2023-10-03,2023,10,2,AA,MIA,ATL,2132,140,248,1971.9,1.0,0,0,17.0,16.2
2023-02-13,2023,2,1,AS,JFK,DEN,1557,2113,316,2432.8,0.0,0,0,-8.8,-4.5
2023-08-26,2023,8,6,WN,MIA,DEN,2202,148,226,1737.4,0.0,0,0,-10.6,0.5
2023-04-23,2023,4,7,B6,ATL,LAX,1352,1910,318,2513.7,0.0,0,0,3.8,6.0
2023-03-02,2023,3,4,UA,MIA,SFO,551,1131,340,2456.8,0.0,0,0,-4.1,1.4
2023-09-24,2023,9,7,WN,JFK,SFO,2000,155,355,2721.8,1.0,0,0,8.8,19.7
2023-12-26,2023,12,2,DL,LAX,DFW,1808,2223,255,1935.7,1.0,0,0,16.3,15.7
2023-02-11,2023,2,6,WN,LAX,SFO,1126,1559,273,1789.1,0.0,0,0,-2.3,12.9
2023-05-25,2023,5,4,AA,MIA,DFW,855,1320,265,1854.3,0.0,0,0,6.9,6.4
2023-08-31,2023,8,4,B6,SFO,ORD,1117,1317,120,858.6,0.0,0,0,1.7,-2.3
2023-12-07,2023,12,4,AS,JFK,ATL,2039,116,277,2122.7,1.0,0,0,15.5,14.1
2023-01-14,2023,1,6,AA,LAX,ORD,2017,2243,146,1042.2,0.0,0,0,-4.1,-2.3
2023-03-03,2023,3,5,DL,MIA,ORD,1245,1533,168,1221.6,1.0,0,0,34.9,52.3
2023-01-15,2023,1,7,UA,JFK,ATL,2250,430,340,2410.5,0.0,0,0,1.9,1.9
2023-08-22,2023,8,2,B6,JFK,SFO,1348,1830,282,1990.3,0.0,0,0,5.9,0.8
2023-03-06,2023,3,1,AA,ORD,DEN,1459,1634,95,701.3,0.0,0,0,6.1,3.5
2023-03-08,2023,3,3,WN,ATL,ORD,2105,42,217,1664.6,0.0,0,0,-9.7,-16.8
2023-03-14,2023,3,2,B6,MIA,SFO,1525,1948,263,1754.6,0.0,0,0,-4.3,-5.1
2023-11-01,2023,11,3,AA,JFK,SEA,1259,1550,171,1308.3,0.0,0,0,-2.6,-0.3
2023-02-27,2023,2,1,AA,JFK,SEA,1323,1627,184,1204.9,1.0,0,0,29.6,24.1
2023-07-05,2023,7,3,WN,SEA,JFK,1340,1824,284,2010.3,1.0,0,0,14.7,26.3
2023-02-01,2023,2,3,AA,DFW,ORD,1522,2016,294,2287.2,0.0,0,0,-7.0,-3.3
2023-08-24,2023,8,4,B6,BOS,MIA,2149,110,201,1594.0,1.0,0,0,25.9,26.4
2023-08-01,2023,8,2,DL,ATL,MIA,1609,1758,109,802.5,0.0,0,0,-2.0,7.2
2023-05-06,2023,5,6,AS,ATL,JFK,536,914,218,1699.9,0.0,0,0,-10.0,-4.6
2023-01-13,2023,1,5,DL,LAX,DEN,848,1006,78,560.1,0.0,0,0,1.8,7.4
2023-01-22,2023,1,7,DL,DFW,LAX,2028,109,281,1841.1,1.0,0,0,11.0,37.0
2023-12-06,2023,12,3,AA,ORD,DEN,917,1429,312,2356.4,1.0,0,0,-4.1,-6.0
2023-04-08,2023,4,6,AS,DEN,SEA,902,1224,202,1610.4,0.0,0,0,-3.8,5.3
2023-03-19,2023,3,7,WN,BOS,ATL,1731,2016,165,1254.8,1.0,0,0,17.4,22.6
2023-07-18,2023,7,2,B6,ATL,SFO,1158,1538,220,1662.4,0.0,0,0,0.6,-1.2
2023-07-26,2023,7,3,AS,SEA,ATL,1633,2230,357,2478.3,0.0,0,0,-6.7,-8.2
2023-07-20,2023,7,4,DL,LAX,DFW,612,1116,304,2024.6,0.0,0,0,-0.7,-0.1
2023-12-04,2023,12,1,DL,SEA,DFW,1524,1654,90,717.5,,1,0,,
2023-11-21,2023,11,2,AA,SEA,SFO,1341,1552,131,1045.4,1.0,0,0,-3.1,2.2
2023-12-02,2023,12,6,B6,DFW,SFO,1036,1141,65,514.2,1.0,0,0,-0.5,6.1
2023-01-15,2023,1,7,DL,SFO,MIA,1225,1725,300,2002.3,1.0,0,0,4.7,7.5
2023-07-05,2023,7,3,DL,BOS,ATL,519,817,178,1273.8,0.0,0,0,-1.2,-5.9
2023-08-24,2023,8,4,DL,ATL,JFK,1927,2146,139,941.8,0.0,0,0,-1.5,-0.0
2023-06-19,2023,6,1,AA,MIA,BOS,1133,1526,233,1840.2,0.0,0,0,-6.8,-9.0
2023-11-04,2023,11,6,AS,BOS,ATL,1703,1819,76,556.1,0.0,0,0,0.0,-3.9
2023-11-22,2023,11,3,AS,ATL,BOS,1955,2357,242,1734.1,0.0,0,0,6.1,4.6
2023-02-17,2023,2,5,B6,ATL,SFO,553,724,91,611.2,0.0,0,0,0.3,-9.4
2023-09-25,2023,9,1,WN,SEA,ATL,2053,2311,138,1040.8,0.0,0,0,-16.7,-14.4
2023-03-01,2023,3,3,AA,SEA,ORD,1336,1553,137,896.7,0.0,0,0,-7.1,-10.9
2023-05-30,2023,5,2,AS,SEA,DFW,1352,1714,202,1390.0,0.0,0,0,-6.6,0.8
2023-10-06,2023,10,5,UA,SEA,ORD,2230,217,227,1598.0,1.0,0,0,16.9,25.1
2023-11-24,2023,11,5,WN,MIA,SFO,910,1316,246,1860.4,0.0,0,0,4.6,2.2
2023-06-16,2023,6,5,AA,DFW,SFO,1852,2150,178,1409.4,0.0,0,0,0.7,0.4
2023-04-18,2023,4,2,AA,LAX,ATL,1540,1938,238,1828.1,0.0,0,0,3.7,-3.1
2023-08-27,2023,8,7,AA,DEN,BOS,1840,2057,137,953.2,0.0,0,0,-1.8,-0.6
2023-10-01,2023,10,7,UA,DFW,SEA,502,643,101,766.9,1.0,0,0,-15.1,-13.1
2023-03-09,2023,3,4,UA,LAX,DEN,1635,2102,267,1788.7,0.0,0,0,2.5,1.3
2023-05-02,2023,5,2,WN,SEA,SFO,841,1348,307,2149.2,0.0,0,0,-5.0,-1.0
2023-05-14,2023,5,7,AS,JFK,ORD,2027,103,276,2177.9,1.0,0,0,6.4,12.5
2023-05-20,2023,5,6,WN,BOS,ATL,1334,1539,125,821.9,0.0,0,0,-4.9,-16.0
2023-06-02,2023,6,5,AA,JFK,LAX,746,1154,248,1897.7,0.0,0,0,-7.9,-0.4
2023-12-24,2023,12,7,B6,DEN,ORD,1126,1534,248,1709.0,1.0,0,0,32.0,35.5
2023-04-04,2023,4,2,B6,MIA,BOS,2025,2254,149,996.3,0.0,0,0,-0.7,-0.1
2023-07-05,2023,7,3,AA,MIA,ORD,2039,222,343,2560.0,1.0,0,0,12.0,6.5
2023-01-14,2023,1,6,B6,ORD,MIA,1726,2212,286,2176.9,0.0,0,0,-3.1,-0.5
2023-08-20,2023,8,7,B6,LAX,MIA,1609,1753,104,789.1,1.0,0,0,9.7,15.2
2023-06-20,2023,6,2,AS,DEN,LAX,1317,1448,91,700.4,1.0,0,0,30.0,22.6
2023-01-10,2023,1,2,WN,MIA,JFK,2224,128,184,1369.7,0.0,0,0,-1.5,-2.4
2023-03-01,2023,3,3,B6,LAX,SFO,2106,22,196,1529.4,0.0,0,0,-8.1,-9.9
2023-08-08,2023,8,2,UA,SFO,SEA,1115,1350,155,1181.6,0.0,0,0,-7.3,0.5
2023-09-13,2023,9,3,DL,DEN,DFW,1632,1832,120,860.7,0.0,0,0,-7.8,9.6
2023-07-07,2023,7,5,B6,ORD,DEN,2223,340,317,2105.8,1.0,0,0,27.3,39.2
2023-08-13,2023,8,7,WN,MIA,BOS,1250,1834,344,2631.5,0.0,0,0,0.6,13.2
2023-07-19,2023,7,3,DL,LAX,ATL,1042,1523,281,2205.6,1.0,0,0,-6.0,-9.7
2023-08-19,2023,8,6,AS,SFO,BOS,1120,1402,162,1218.1,0.0,0,0,5.7,-0.6
2023-03-27,2023,3,1,WN,MIA,SEA,853,1352,299,2060.9,0.0,0,0,-2.8,-15.5
2023-06-08,2023,6,4,AA,MIA,DFW,1249,1642,233,1810.2,0.0,0,0,-7.3,-3.3
2023-07-01,2023,7,6,UA,BOS,ORD,1315,1634,199,1450.5,0.0,0,0,-0.3,-0.4
2023-03-19,2023,3,7,B6,SFO,ATL,1128,1609,281,1901.1,1.0,0,0,12.1,8.8
2023-02-22,2023,2,3,DL,DEN,ORD,2141,27,166,1118.6,0.0,0,0,-0.4,-6.3
2023-04-01,2023,4,6,DL,LAX,DFW,940,1248,188,1256.1,1.0,0,0,20.6,18.7
2023-09-04,2023,9,1,WN,MIA,ORD,1712,1959,167,1226.2,0.0,0,0,-12.0,-10.5
2023-10-08,2023,10,7,WN,DEN,SEA,632,911,159,1070.7,1.0,0,0,12.5,14.5
2023-07-31,2023,7,1,DL,MIA,ORD,1736,1837,61,484.3,,0,1,,
2023-07-06,2023,7,4,UA,SEA,LAX,1515,1748,153,1037.0,0.0,0,0,0.5,21.7
2023-03-31,2023,3,5,AA,SFO,LAX,2024,2219,115,895.5,1.0,0,0,36.1,40.2
2023-01-05,2023,1,4,DL,DEN,BOS,814,1059,165,1219.7,0.0,0,0,0.2,11.4
2023-01-28,2023,1,6,B6,JFK,ATL,1244,1505,141,988.3,1.0,0,0,12.7,17.7
2023-01-14,2023,1,6,DL,DEN,ORD,1235,1703,268,2020.3,1.0,0,0,5.2,19.7
2023-06-15,2023,6,4,DL,JFK,SFO,1304,1546,162,1197.9,0.0,0,0,-1.9,0.2
2023-11-23,2023,11,4,WN,MIA,LAX,522,903,221,1518.3,0.0,0,0,-2.1,-10.7
2023-01-28,2023,1,6,B6,SEA,DEN,624,1142,318,2093.6,1.0,0,0,2.5,3.7
2023-06-29,2023,6,4,AS,JFK,ORD,1121,1326,125,876.6,0.0,0,0,-2.8,-9.8
2023-10-02,2023,10,1,AA,LAX,SFO,1439,1726,167,1246.7,0.0,0,0,-8.8,-32.7
2023-06-04,2023,6,7,AA,JFK,LAX,806,1051,165,1205.2,0.0,0,0,4.8,10.7
2023-06-19,2023,6,1,AS,SFO,LAX,740,1325,345,2504.6,1.0,0,0,29.6,30.0
2023-09-24,2023,9,7,WN,ORD,LAX,545,841,176,1205.9,1.0,0,0,0.2,5.4
2023-06-03,2023,6,6,UA,MIA,SEA,807,954,107,695.7,0.0,0,0,5.2,-0.1
2023-07-18,2023,7,2,UA,DEN,ORD,944,1322,218,1592.9,1.0,0,0,33.4,26.9
2023-04-28,2023,4,5,AS,JFK,MIA,1520,1621,61,453.5,0.0,0,0,0.6,-3.8
2023-10-18,2023,10,3,AS,ORD,MIA,1704,2128,264,2052.5,0.0,0,0,-8.2,-11.7
2023-05-09,2023,5,2,AA,SEA,ORD,1655,1852,117,906.2,0.0,0,0,-1.5,-6.9
2023-05-14,2023,5,7,DL,DEN,ATL,1851,23,332,2473.6,0.0,0,0,-5.4,-9.0
2023-07-29,2023,7,6,DL,SEA,DFW,1416,1629,133,1042.6,0.0,0,0,-9.2,-19.9
2023-12-11,2023,12,1,B6,MIA,DFW,1600,2117,317,2260.3,0.0,0,0,-0.1,-3.4
2023-04-14,2023,4,5,UA,ORD,SFO,1121,1551,270,2122.8,,1,0,,
2023-07-26,2023,7,3,AA,BOS,LAX,1517,1752,155,1159.0,0.0,0,0,-4.0,-7.4
2023-02-06,2023,2,1,B6,ORD,SFO,2236,42,126,959.6,0.0,0,0,-5.2,-7.8
2023-05-15,2023,5,1,AA,MIA,DEN,1200,1543,223,1458.0,0.0,0,0,-2.0,17.6
2023-03-21,2023,3,2,DL,LAX,DEN,1523,1936,253,1991.9,0.0,0,0,0.1,6.8
2023-10-28,2023,10,6,AS,DFW,ATL,832,1340,308,2042.3,1.0,0,0,27.0,26.3
2023-05-08,2023,5,1,B6,DEN,MIA,1934,2106,92,628.7,1.0,0,0,13.5,23.6
2023-01-19,2023,1,4,UA,SEA,BOS,2129,2255,86,624.3,1.0,0,0,22.1,24.5
2023-04-01,2023,4,6,B6,SFO,SEA,1633,2008,215,1507.8,1.0,0,0,11.9,23.0
2023-06-05,2023,6,1,AS,BOS,ORD,1545,2005,260,1924.2,0.0,0,0,-1.5,-4.6
2023-04-23,2023,4,7,WN,BOS,ORD,2127,22,175,1264.5,1.0,0,0,22.5,29.1
2023-01-01,2023,1,7,UA,BOS,SFO,1404,1641,157,1129.6,0.0,0,0,3.7,6.7
2023-08-13,2023,8,7,AS,LAX,ORD,1139,1313,94,683.3,0.0,0,0,-4.3,-12.0
2023-12-10,2023,12,7,AS,DFW,SFO,2016,19,243,1645.4,0.0,0,0,-1.8,-6.5
2023-04-11,2023,4,2,WN,SEA,ORD,2232,14,102,730.8,0.0,0,0,-7.5,3.4
2023-11-30,2023,11,4,B6,DEN,ORD,2029,2306,157,1191.8,0.0,0,0,1.8,3.6
2023-11-13,2023,11,1,UA,SEA,DFW,2255,46,111,781.0,0.0,0,0,3.0,13.4
2023-07-22,2023,7,6,UA,ORD,JFK,1425,2022,357,2697.5,0.0,0,0,-9.3,-10.7
2023-09-25,2023,9,1,WN,JFK,BOS,632,1111,279,2143.3,1.0,0,0,49.9,49.3
2023-01-27,2023,1,5,AS,ATL,DFW,939,1429,290,2210.6,1.0,0,0,39.6,41.7
2023-07-21,2023,7,5,AA,DEN,SEA,954,1519,325,2234.3,1.0,0,0,8.4,16.2
2023-12-30,2023,12,6,AS,SEA,ORD,1430,1615,105,756.4,0.0,0,0,-1.0,-15.9
2023-04-21,2023,4,5,B6,LAX,SFO,1947,2334,227,1611.8,1.0,0,0,28.6,28.8
2023-06-04,2023,6,7,UA,ATL,DEN,2225,322,297,2286.4,0.0,0,0,2.4,14.0
2023-05-05,2023,5,5,UA,ORD,SEA,1019,1136,77,564.3,0.0,0,0,-3.6,12.4
2023-07-05,2023,7,3,AA,DFW,SEA,2009,2133,84,649.3,0.0,0,0,-8.6,-14.2
2023-09-12,2023,9,2,DL,DFW,LAX,1311,1857,346,2340.0,1.0,0,0,9.9,13.4
2023-04-08,2023,4,6,AA,ATL,DFW,1201,1556,235,1579.3,0.0,0,0,0.5,4.8
2023-12-13,2023,12,3,WN,ORD,DEN,1524,1835,191,1478.2,0.0,0,0,-2.2,-19.8
2023-02-27,2023,2,1,WN,MIA,DFW,1237,1748,311,2090.0,0.0,0,0,-2.4,-1.5
2023-09-23,2023,9,6,B6,LAX,JFK,2156,244,288,2283.1,1.0,0,0,17.5,19.5
2023-03-29,2023,3,3,B6,LAX,MIA,748,1128,220,1662.3,0.0,0,0,0.4,2.5
2023-11-02,2023,11,4,AA,MIA,LAX,2125,2253,88,608.6,0.0,0,0,-5.6,0.4
2023-01-17,2023,1,2,B6,LAX,MIA,1149,1655,306,2440.4,0.0,0,0,-17.8,-14.2
2023-10-08,2023,10,7,UA,JFK,LAX,1018,1145,87,577.1,0.0,0,0,0.4,-8.6
2023-06-22,2023,6,4,UA,DFW,BOS,1448,1607,79,582.4,0.0,0,0,-1.0,-0.6
2023-03-15,2023,3,3,AS,JFK,BOS,1554,2000,246,1639.2,1.0,0,0,5.3,4.0
2023-06-14,2023,6,3,AA,ORD,ATL,1431,1838,247,1789.9,0.0,0,0,-2.5,6.2
2023-01-16,2023,1,1,UA,SEA,ATL,1056,1303,127,970.4,1.0,0,0,9.1,9.1
2023-10-26,2023,10,4,UA,DEN,SEA,1155,1522,207,1625.2,1.0,0,0,15.6,19.9
2023-05-20,2023,5,6,AS,MIA,SEA,732,1237,305,1991.3,0.0,0,0,1.9,-14.9
2023-05-18,2023,5,4,AS,ATL,LAX,759,1207,248,1697.8,1.0,0,0,36.0,53.5
2023-05-06,2023,5,6,B6,SFO,LAX,640,1101,261,1873.1,0.0,0,0,3.3,16.2
2023-07-25,2023,7,2,B6,ATL,BOS,2218,6,108,705.2,1.0,0,0,11.6,12.9
2023-08-04,2023,8,5,AA,DFW,BOS,532,907,215,1592.7,1.0,0,0,11.8,15.9
2023-12-03,2023,12,7,UA,SFO,LAX,557,1024,267,2118.7,0.0,0,0,-1.1,7.7
2023-08-01,2023,8,2,WN,ORD,LAX,1651,2128,277,1893.0,0.0,0,0,-1.7,1.1
2023-09-15,2023,9,5,B6,ATL,BOS,1607,1804,117,809.0,1.0,0,0,27.6,33.6
2023-09-22,2023,9,5,B6,LAX,MIA,2223,253,270,1963.7,0.0,0,0,4.8,25.1
2023-12-12,2023,12,2,B6,DFW,ORD,1121,1350,149,980.7,0.0,0,0,-0.0,-4.2
2023-10-10,2023,10,2,DL,SFO,DFW,953,1123,90,593.1,0.0,0,0,-4.7,-2.1
2023-02-01,2023,2,3,DL,LAX,BOS,1925,2239,194,1442.5,0.0,0,0,6.4,11.6
2023-03-01,2023,3,3,AS,LAX,DEN,1420,1745,205,1536.7,0.0,0,0,1.5,-4.0
2023-01-19,2023,1,4,DL,SEA,SFO,732,926,114,903.8,0.0,0,0,7.3,13.8
2023-07-03,2023,7,1,WN,LAX,SEA,1244,1738,294,2270.5,0.0,0,0,-1.0,-0.8
2023-02-14,2023,2,2,DL,ORD,JFK,2248,2349,61,424.6,0.0,0,0,-3.5,5.1
2023-05-07,2023,5,7,UA,SFO,DEN,2047,2240,113,884.5,1.0,0,0,19.3,10.2
2023-01-08,2023,1,7,B6,SFO,ORD,2158,45,167,1128.9,0.0,0,0,-3.4,1.1
2023-03-25,2023,3,6,UA,SEA,ATL,907,1039,92,598.4,1.0,0,0,24.7,23.5
2023-08-30,2023,8,3,UA,DFW,ORD,601,1154,353,2436.8,0.0,0,0,2.9,5.0
2023-05-08,2023,5,1,WN,MIA,JFK,1134,1700,326,2386.0,0.0,0,0,1.3,12.1
2023-10-05,2023,10,4,WN,DEN,ORD,1155,1401,126,1000.6,0.0,0,0,-5.2,-9.4
2023-08-30,2023,8,3,DL,BOS,DFW,1530,2120,350,2568.2,0.0,0,0,-3.9,2.0
2023-04-22,2023,4,6,UA,BOS,ATL,1506,1609,63,422.9,1.0,0,0,10.3,10.3
2023-09-08,2023,9,5,DL,DFW,SEA,1216,1702,286,2238.2,1.0,0,0,-1.0,4.2
2023-10-02,2023,10,1,B6,SEA,LAX,809,921,72,482.2,0.0,0,0,-6.4,-6.3
2023-02-21,2023,2,2,B6,JFK,MIA,1603,2050,287,2096.5,0.0,0,0,-1.5,11.5
2023-12-08,2023,12,5,AS,ATL,DFW,1249,1749,300,2195.2,1.0,0,0,11.0,17.7
2023-11-05,2023,11,7,AA,DEN,BOS,1806,2300,294,2278.8,1.0,0,0,19.1,25.8
2023-01-16,2023,1,1,B6,LAX,MIA,854,1220,206,1546.6,1.0,0,0,30.7,18.8
